transaction_id,machine_id,location_city,location_type,refill_date,refill_time,product_id,product_name,product_category,unit_price,quantity_refilled,quantity_sold,current_stock,revenue_generated,refill_person_id,refill_person_name,machine_status,temperature_C,payment_method,avg_customer_rating,downtime_minutes,power_consumption_kwh,network_latency_ms,maintenance_flag,refill_datetime
VMX-10108,VM-005,Kolkata,College,29-08-2025,09:34:00,P-100,Lays Classic,Snacks,49.39,172.0,152.0,20.0,7507.28,RP-014,Amit,Low Power,20.9,UPI,3.1,51.0,1.2,337.0,0.0,2025-08-29 09:34:00
VMX-10109,VM-282,Chennai,Metro Station,16-09-2025,14:48:00,P-105,Dettol Wipe,Hygiene,87.45,38.0,26.0,12.0,2273.7,RP-020,Ravi,Working,24.6,UPI,3.1,43.0,3.23,237.0,0.0,2025-09-16 14:48:00
VMX-10110,VM-071,Delhi,Office,21-01-2025,01:02:00,P-103,Oreo Pack,Snacks,94.34,122.0,106.0,16.0,10000.04,RP-016,Fatima,Low Power,12.2,Card,2.4,119.0,3.45,133.0,1.0,2025-01-21 01:02:00
VMX-10111,VM-261,Pune,Hospital,22-06-2025,16:53:00,P-109,Doritos,Snacks,113.5,96.0,78.0,18.0,8853.0,RP-019,Anita,Low Power,22.2,UPI,3.0,14.0,4.92,348.0,1.0,2025-06-22 16:53:00
VMX-10112,VM-299,Mumbai,Mall,27-04-2025,23:03:00,P-100,Lays Classic,Snacks,93.57,87.0,67.0,20.0,6269.19,RP-017,Rahul,Low Power,12.2,Card,2.7,73.0,4.79,106.0,0.0,2025-04-27 23:03:00
VMX-10113,VM-211,Pune,Metro Station,31-07-2025,22:13:00,P-100,Lays Classic,Snacks,71.75,127.0,123.0,4.0,8825.25,RP-016,Mahesh,Maintenance,12.1,Cash,3.7,84.0,2.91,242.0,1.0,2025-07-31 22:13:00
VMX-10114,VM-136,Pune,Hospital,07-10-2025,11:43:00,P-102,Bisleri Water,Drinks,74.35,156.0,146.0,10.0,10855.1,RP-007,Suresh,Low Power,18.4,Cash,4.8,38.0,4.08,410.0,0.0,2025-10-07 11:43:00
VMX-10115,VM-294,Delhi,Metro Station,21-05-2025,09:07:00,P-107,Colgate Mini,Hygiene,54.39,109.0,92.0,17.0,5003.88,RP-013,Kiran,Low Power,24.3,Cash,2.9,36.0,4.82,90.0,1.0,2025-05-21 09:07:00
VMX-10116,VM-288,Delhi,Office,14-04-2025,17:17:00,P-107,Colgate Mini,Hygiene,101.84,142.0,136.0,6.0,13850.24,RP-005,Ravi,Maintenance,21.1,Cash,2.7,85.0,4.62,165.0,0.0,2025-04-14 17:17:00
VMX-10117,VM-071,Hyderabad,Metro Station,21-02-2025,21:49:00,P-100,Lays Classic,Snacks,24.03,104.0,89.0,15.0,2138.67,RP-006,Kiran,Maintenance,24.0,UPI,3.4,25.0,4.02,197.0,1.0,2025-02-21 21:49:00
VMX-10118,VM-020,Bangalore,Hospital,29-04-2025,17:47:00,P-104,Red Bull,Drinks,100.43,42.0,26.0,20.0,2209.46,RP-006,Mahesh,Low Power,21.8,Cash,4.8,111.0,4.7,498.0,0.0,2025-04-29 17:47:00
VMX-10119,VM-279,Pune,Hospital,21-06-2025,09:29:00,P-100,Lays Classic,Snacks,51.77,174.0,171.0,3.0,8852.67,RP-005,Fatima,Low Power,14.1,Cash,3.0,93.0,2.84,181.0,0.0,2025-06-21 09:29:00
VMX-10120,VM-208,Kolkata,Hospital,09-04-2025,05:39:00,P-100,Lays Classic,Snacks,113.13,95.0,77.0,18.0,8711.01,RP-017,Deepa,Working,16.0,Cash,2.6,17.0,2.91,177.0,0.0,2025-04-09 05:39:00
VMX-10121,VM-294,Hyderabad,Office,18-06-2025,09:37:00,P-104,Red Bull,Drinks,63.7,134.0,126.0,8.0,8026.2,RP-012,Suresh,Working,20.0,UPI,2.9,51.0,3.74,410.0,1.0,2025-06-18 09:37:00
VMX-10122,VM-245,Bangalore,Hospital,24-04-2025,07:08:00,P-101,Pepsi Can,Drinks,99.42,95.0,84.0,11.0,8351.28,RP-020,Deepa,Low Power,20.5,UPI,4.3,102.0,3.66,161.0,0.0,2025-04-24 07:08:00
VMX-10123,VM-186,Hyderabad,Metro Station,17-08-2025,16:45:00,P-109,Doritos,Snacks,132.24,40.0,24.0,16.0,3173.76,RP-004,Mahesh,Maintenance,23.5,Cash,3.7,19.0,1.66,487.0,1.0,2025-08-17 16:45:00
VMX-10124,VM-029,Mumbai,Mall,16-02-2025,16:28:00,P-101,Pepsi Can,Drinks,105.24,169.0,154.0,15.0,16206.96,RP-017,Kiran,Low Power,18.5,Card,3.4,103.0,2.23,61.0,1.0,2025-02-16 16:28:00
VMX-10125,VM-177,Delhi,College,07-02-2025,01:27:00,Unknown,Red Bull,Drinks,124.3,75.0,57.0,18.0,7085.1,RP-018,Mahesh,Working,24.8,UPI,2.1,52.0,1.72,119.0,1.0,2025-02-07 01:27:00
VMX-10126,VM-277,Bangalore,Office,13-07-2025,12:05:00,P-105,Dettol Wipe,Hygiene,149,117.0,103.0,14.0,15347.0,RP-004,Amit,Maintenance,15.9,Cash,4.2,28.0,4.34,437.0,0.0,2025-07-13 12:05:00
VMX-10127,VM-118,Bangalore,Hospital,30-09-2025,12:52:00,P-104,Red Bull,Drinks,74.82,159.0,146.0,13.0,10923.72,RP-012,Amit,Low Power,12.8,Card,4.3,4.0,4.24,264.0,0.0,2025-09-30 12:52:00
VMX-10128,VM-025,Bangalore,College,18-01-2025,14:38:00,P-103,Oreo Pack,Snacks,38.85,45.0,26.0,19.0,1010.1,RP-013,Rajesh,Working,18.1,Cash,2.4,37.0,1.94,424.0,1.0,2025-01-18 14:38:00
VMX-10129,VM-074,Delhi,Metro Station,02-05-2025,09:56:00,P-109,Doritos,Snacks,93.71,192.0,182.0,10.0,17055.22,RP-008,Kiran,Low Power,14.1,Card,4.8,112.0,3.94,139.0,1.0,2025-05-02 09:56:00
VMX-10130,VM-214,Mumbai,Mall,15-07-2025,16:20:00,P-108,Sprite Bottle,Drinks,79.39,108.0,88.0,20.0,6986.32,RP-010,Kiran,Working,21.3,UPI,2.7,28.0,2.2,412.0,0.0,2025-07-15 16:20:00
VMX-10131,VM-069,Mumbai,Mall,02-08-2025,17:33:00,P-107,Colgate Mini,Hygiene,138.06,163.0,150.0,13.0,20709.0,RP-009,Suresh,Low Power,19.7,UPI,4.5,11.0,3.14,474.0,0.0,2025-08-02 17:33:00
VMX-10132,VM-287,Bangalore,Hospital,21-01-2025,02:12:00,P-100,Lays Classic,Snacks,47.58,192.0,173.0,19.0,8231.34,RP-007,Deepa,Low Power,24.4,Cash,2.6,24.0,4.85,110.0,1.0,2025-01-21 02:12:00
VMX-10133,VM-165,Kolkata,Office,23-07-2025,07:35:00,P-103,Oreo Pack,Snacks,107.39,200.0,194.0,6.0,20833.66,RP-013,Rajesh,Maintenance,19.7,UPI,2.8,65.0,4.53,288.0,0.0,2025-07-23 07:35:00
VMX-10134,VM-024,Pune,Mall,09-07-2025,10:26:00,P-107,Colgate Mini,Hygiene,116.63,101.0,95.0,6.0,11079.85,RP-005,Mahesh,Low Power,18.3,Card,3.7,53.0,2.18,150.0,1.0,2025-07-09 10:26:00
VMX-10135,VM-251,Delhi,Hospital,22-06-2025,08:48:00,P-103,Oreo Pack,Snacks,63.18,82.0,67.0,15.0,4233.06,RP-015,Amit,Maintenance,21.9,Cash,2.4,69.0,2.95,327.0,0.0,2025-06-22 08:48:00
VMX-10136,VM-119,Hyderabad,Mall,04-01-2025,13:08:00,P-108,Sprite Bottle,Drinks,14.74,39.0,38.0,1.0,560.12,RP-001,Suresh,Maintenance,16.8,Cash,3.9,85.0,4.74,297.0,1.0,2025-01-04 13:08:00
VMX-10137,VM-141,Pune,Office,07-01-2025,00:33:00,P-100,Lays Classic,Snacks,10.93,161.0,148.0,13.0,1617.64,RP-001,Fatima,Maintenance,20.1,Cash,2.3,12.0,3.1,173.0,0.0,2025-01-07 00:33:00
VMX-10138,VM-208,Mumbai,Metro Station,23-07-2025,02:23:00,P-109,Doritos,Snacks,83.7,110.0,102.0,8.0,8537.4,RP-008,Suresh,Low Power,20.3,Cash,4.0,109.0,3.6,66.0,0.0,2025-07-23 02:23:00
VMX-10139,VM-088,Hyderabad,Hospital,29-01-2025,20:00:00,P-106,Snickers Bar,Snacks,63.1,161.0,146.0,15.0,9212.6,RP-014,Deepa,Maintenance,24.7,Cash,4.7,117.0,1.17,158.0,1.0,2025-01-29 20:00:00
VMX-10140,VM-017,Bangalore,Office,06-10-2025,18:42:00,P-104,Red Bull,Drinks,16.52,39.0,31.0,8.0,512.12,RP-001,Suresh,Maintenance,12.2,Card,4.5,118.0,1.31,133.0,0.0,2025-10-06 18:42:00
VMX-10141,VM-072,Kolkata,College,19-06-2025,12:48:00,P-109,Doritos,Snacks,126.85,119.0,102.0,17.0,12938.7,RP-017,Deepa,Working,11.5,Cash,4.5,43.0,3.42,364.0,1.0,2025-06-19 12:48:00
VMX-10142,VM-284,Mumbai,Hospital,09-09-2025,07:22:00,P-105,Dettol Wipe,Hygiene,14.15,89.0,75.0,14.0,1061.25,RP-006,Rahul,Maintenance,15.7,Card,2.9,31.0,3.85,92.0,1.0,2025-09-09 07:22:00
VMX-10143,VM-055,Hyderabad,College,19-07-2025,10:23:00,P-102,Bisleri Water,Drinks,63.2,182.0,178.0,4.0,11249.6,RP-010,Rajesh,Low Power,21.4,Cash,2.4,23.0,2.72,335.0,1.0,2025-07-19 10:23:00
VMX-10144,VM-167,Kolkata,Hospital,17-02-2025,19:38:00,P-101,Pepsi Can,Drinks,13.68,110.0,93.0,17.0,1272.24,RP-001,Anita,Low Power,15.8,Cash,4.2,71.0,4.62,174.0,0.0,2025-02-17 19:38:00
VMX-10145,VM-033,Bangalore,Hospital,18-05-2025,15:09:00,P-106,Snickers Bar,Snacks,33.73,88.0,79.0,9.0,2664.67,RP-009,Kiran,Low Power,17.3,Cash,3.1,120.0,1.99,370.0,1.0,2025-05-18 15:09:00
VMX-10146,VM-203,Chennai,Metro Station,11-03-2025,09:00:00,P-109,Doritos,Snacks,96.33,137.0,134.0,3.0,12908.22,RP-013,Deepa,Low Power,0.0,Card,4.9,17.0,2.2,358.0,0.0,2025-03-11 09:00:00
VMX-10147,VM-252,Pune,Mall,30-05-2025,23:44:00,P-107,Colgate Mini,Hygiene,53.99,121.0,111.0,10.0,5992.89,RP-011,Kiran,Low Power,22.2,UPI,3.1,119.0,3.26,353.0,0.0,2025-05-30 23:44:00
VMX-10148,VM-036,Kolkata,Hospital,13-08-2025,09:53:00,P-108,Sprite Bottle,Drinks,13.77,138.0,132.0,6.0,1817.64,RP-016,Amit,Maintenance,14.5,UPI,4.0,91.0,2.69,243.0,0.0,2025-08-13 09:53:00
VMX-10149,VM-215,Pune,College,25-07-2025,17:32:00,P-107,Colgate Mini,Hygiene,148.7,142.0,124.0,18.0,18438.8,RP-012,Fatima,Maintenance,19.6,Cash,2.3,31.0,3.63,231.0,0.0,2025-07-25 17:32:00
VMX-10150,VM-221,Hyderabad,College,24-07-2025,10:50:00,P-109,Doritos,Snacks,16.2,185.0,165.0,20.0,2673.0,RP-004,Anita,Working,17.7,Card,3.7,88.0,3.3,278.0,1.0,2025-07-24 10:50:00
VMX-10151,VM-013,Mumbai,College,14-09-2025,04:22:00,P-106,Snickers Bar,Snacks,74.83,193.0,175.0,18.0,13095.25,RP-010,Kiran,Working,11.7,Card,2.4,39.0,2.37,451.0,0.0,2025-09-14 04:22:00
VMX-10152,VM-232,Chennai,College,13-08-2025,23:44:00,P-108,Sprite Bottle,Drinks,77.61,141.0,138.0,3.0,10710.18,RP-010,Mahesh,Maintenance,11.7,UPI,3.9,86.0,4.2,429.0,0.0,2025-08-13 23:44:00
VMX-10153,VM-208,Delhi,Mall,07-08-2025,14:14:00,P-108,Sprite Bottle,Drinks,34.42,60.0,50.0,10.0,1721.0,RP-006,Kiran,Low Power,10.4,Card,4.6,57.0,3.37,249.0,0.0,2025-08-07 14:14:00
VMX-10154,VM-188,Chennai,Mall,22-02-2025,17:11:00,P-103,Oreo Pack,Snacks,38.81,200.0,198.0,2.0,7684.38,RP-015,Ravi,Low Power,20.1,UPI,3.6,81.0,2.25,248.0,1.0,2025-02-22 17:11:00
VMX-10155,VM-153,Pune,Metro Station,30-03-2025,21:45:00,P-109,Doritos,Snacks,25.99,110.0,96.0,14.0,2495.04,RP-003,Amit,Low Power,11.8,UPI,2.4,47.0,3.77,311.0,1.0,2025-03-30 21:45:00
VMX-10156,VM-276,Delhi,Mall,05-08-2025,05:31:00,P-106,Snickers Bar,Snacks,93.5,167.0,155.0,12.0,14492.5,RP-018,Amit,Low Power,14.3,Cash,2.9,57.0,3.48,493.0,1.0,2025-08-05 05:31:00
VMX-10157,VM-210,Delhi,Hospital,16-09-2025,20:31:00,P-100,Lays Classic,Snacks,77.85,69.0,57.0,12.0,4437.45,RP-014,Rajesh,Low Power,12.5,Card,2.1,97.0,1.88,66.0,1.0,2025-09-16 20:31:00
VMX-10158,VM-058,Pune,College,11-09-2025,17:32:00,P-103,Oreo Pack,Snacks,85.27,63.0,49.0,14.0,4178.23,RP-009,Fatima,Low Power,18.1,Cash,4.3,56.0,3.19,267.0,0.0,2025-09-11 17:32:00
VMX-10159,VM-045,Mumbai,College,15-05-2025,11:55:00,P-103,Oreo Pack,Snacks,51.68,28.0,14.0,14.0,723.52,RP-008,Suresh,Maintenance,18.8,UPI,4.6,78.0,3.53,134.0,0.0,2025-05-15 11:55:00
VMX-10160,VM-276,Bangalore,Office,29-06-2025,17:17:00,P-103,Oreo Pack,Snacks,123.89,35.0,17.0,18.0,2106.13,RP-010,Anita,Maintenance,14.0,Card,5.0,86.0,4.26,119.0,1.0,2025-06-29 17:17:00
VMX-10161,VM-165,Kolkata,Mall,09-03-2025,07:09:00,P-100,Lays Classic,Snacks,148.95,187.0,183.0,4.0,27257.85,RP-013,Rajesh,Working,18.7,UPI,3.9,48.0,2.81,374.0,0.0,2025-03-09 07:09:00
VMX-10162,VM-298,Hyderabad,College,21-08-2025,15:20:00,P-106,Snickers Bar,Snacks,82.19,91.0,80.0,11.0,6575.2,RP-015,Deepa,Working,21.9,UPI,2.7,54.0,4.3,303.0,1.0,2025-08-21 15:20:00
VMX-10163,VM-249,Kolkata,Office,08-03-2025,18:54:00,P-105,Dettol Wipe,Hygiene,125.97,106.0,89.0,17.0,11211.33,RP-002,Mahesh,Working,19.4,UPI,2.0,118.0,4.43,275.0,1.0,2025-03-08 18:54:00
VMX-10164,VM-082,Kolkata,Office,09-03-2025,20:19:00,P-100,Lays Classic,Snacks,148.86,129.0,123.0,6.0,18309.78,RP-003,Deepa,Low Power,11.2,Card,4.7,21.0,1.21,370.0,1.0,2025-03-09 20:19:00
VMX-10165,VM-040,Bangalore,Metro Station,01-01-2025,06:30:00,P-103,Oreo Pack,Snacks,70.09,43.0,40.0,3.0,2803.6,RP-008,Fatima,Maintenance,16.7,Cash,4.1,104.0,1.48,490.0,1.0,2025-01-01 06:30:00
VMX-10166,VM-053,Hyderabad,Office,15-02-2025,23:51:00,P-102,Bisleri Water,Drinks,76.88,78.0,66.0,12.0,5074.08,RP-012,Anita,Working,15.7,Cash,3.9,86.0,1.57,321.0,0.0,2025-02-15 23:51:00
VMX-10167,VM-078,Mumbai,Metro Station,20-04-2025,20:47:00,P-109,Doritos,Snacks,101,132.0,121.0,11.0,12221.0,RP-015,Suresh,Working,23.4,Cash,4.3,75.0,3.92,229.0,1.0,2025-04-20 20:47:00
VMX-10168,VM-146,Kolkata,College,13-02-2025,07:35:00,P-105,Dettol Wipe,Hygiene,120.75,83.0,75.0,8.0,9056.25,RP-010,Suresh,Maintenance,19.1,Cash,4.2,37.0,3.58,451.0,0.0,2025-02-13 07:35:00
VMX-10169,VM-007,Chennai,Office,06-02-2025,16:56:00,P-107,Colgate Mini,Hygiene,64.02,81.0,66.0,15.0,4225.32,RP-005,Kiran,Maintenance,16.3,Card,4.0,97.0,2.88,444.0,0.0,2025-02-06 16:56:00
VMX-10170,VM-031,Kolkata,Hospital,21-04-2025,01:59:00,P-100,Lays Classic,Snacks,92.23,23.0,15.0,8.0,1383.45,RP-017,Anita,Maintenance,20.7,UPI,3.3,51.0,1.33,324.0,0.0,2025-04-21 01:59:00
VMX-10171,VM-168,Mumbai,Metro Station,15-04-2025,04:34:00,P-104,Red Bull,Drinks,21.7,40.0,24.0,16.0,520.8,RP-003,Anita,Maintenance,16.6,Cash,2.2,11.0,4.7,109.0,1.0,2025-04-15 04:34:00
VMX-10172,VM-071,Delhi,College,03-03-2025,00:45:00,P-109,Doritos,Snacks,95.24,99.0,94.0,5.0,8952.56,RP-006,Rajesh,Low Power,17.8,Card,2.8,47.0,1.51,449.0,1.0,2025-03-03 00:45:00
VMX-10173,VM-033,Chennai,Metro Station,08-08-2025,08:33:00,P-101,Pepsi Can,Drinks,118,27.0,17.0,10.0,2006.0,RP-003,Rajesh,Low Power,17.7,Cash,3.5,72.0,1.67,130.0,1.0,2025-08-08 08:33:00
VMX-10174,VM-002,Hyderabad,College,27-04-2025,23:32:00,P-101,Pepsi Can,Drinks,135.2,192.0,189.0,3.0,25552.8,RP-008,Mahesh,Low Power,15.5,Cash,2.5,109.0,1.14,461.0,1.0,2025-04-27 23:32:00
VMX-10175,VM-191,Hyderabad,Metro Station,19-05-2025,02:36:00,P-103,Oreo Pack,Snacks,55.05,126.0,116.0,10.0,6385.8,RP-002,Amit,Working,22.1,Cash,4.9,8.0,4.51,493.0,1.0,2025-05-19 02:36:00
VMX-10176,VM-150,Pune,Office,05-01-2025,11:12:00,P-104,Red Bull,Drinks,55.82,161.0,147.0,14.0,8205.54,RP-020,Suresh,Low Power,15.5,UPI,5.0,99.0,1.78,329.0,0.0,2025-01-05 11:12:00
VMX-10177,VM-005,Chennai,College,30-04-2025,17:22:00,P-102,Bisleri Water,Drinks,10.89,124.0,124.0,0.0,1350.36,RP-013,Anita,Working,13.1,Cash,3.3,7.0,4.89,122.0,1.0,2025-04-30 17:22:00
VMX-10178,VM-191,Mumbai,College,31-07-2025,22:57:00,P-101,Pepsi Can,Drinks,16.15,79.0,63.0,16.0,1017.45,RP-019,Ravi,Maintenance,12.0,UPI,2.2,72.0,1.25,389.0,0.0,2025-07-31 22:57:00
VMX-10179,VM-140,Bangalore,College,17-06-2025,10:28:00,P-103,Oreo Pack,Snacks,50.83,100.0,88.0,12.0,4473.04,RP-007,Amit,Maintenance,11.6,Cash,2.5,59.0,2.26,111.0,1.0,2025-06-17 10:28:00
VMX-10180,VM-156,Kolkata,Metro Station,03-03-2025,02:10:00,P-103,Oreo Pack,Snacks,73.27,138.0,130.0,8.0,9525.1,RP-002,Suresh,Low Power,12.2,Card,2.7,45.0,2.58,75.0,1.0,2025-03-03 02:10:00
VMX-10181,VM-282,Bangalore,College,27-07-2025,14:35:00,P-104,Red Bull,Drinks,124.81,64.0,64.0,0.0,7987.84,RP-015,Ravi,Working,11.8,Cash,4.5,28.0,1.52,471.0,1.0,2025-07-27 14:35:00
VMX-10182,VM-034,Bangalore,Hospital,13-05-2025,02:01:00,P-105,Dettol Wipe,Hygiene,106.08,185.0,183.0,2.0,19412.64,RP-005,Ravi,Low Power,11.8,UPI,2.2,118.0,3.3,470.0,1.0,2025-05-13 02:01:00
VMX-10183,VM-096,Chennai,Office,30-03-2025,11:13:00,P-107,Colgate Mini,Hygiene,14.13,194.0,181.0,13.0,2557.53,RP-015,Amit,Working,19.2,Card,2.7,37.0,3.0,331.0,1.0,2025-03-30 11:13:00
VMX-10184,VM-270,Bangalore,Metro Station,03-08-2025,06:41:00,P-100,Lays Classic,Snacks,22.28,118.0,114.0,4.0,2539.92,RP-001,Kiran,Maintenance,15.4,Card,4.3,44.0,4.65,307.0,1.0,2025-08-03 06:41:00
VMX-10185,VM-144,Hyderabad,Hospital,23-04-2025,00:57:00,P-106,Snickers Bar,Snacks,47.86,26.0,16.0,10.0,765.76,RP-017,Deepa,Maintenance,25.0,Cash,2.3,84.0,1.96,323.0,0.0,2025-04-23 00:57:00
VMX-10186,VM-163,Kolkata,Office,30-03-2025,05:15:00,P-103,Oreo Pack,Snacks,90.6,119.0,108.0,11.0,9784.8,RP-019,Mahesh,Maintenance,20.5,Card,3.7,72.0,4.79,478.0,1.0,2025-03-30 05:15:00
VMX-10187,VM-113,Hyderabad,Metro Station,16-02-2025,01:14:00,P-108,Sprite Bottle,Drinks,53.27,145.0,144.0,1.0,7670.88,RP-016,Mahesh,Low Power,23.8,Cash,4.4,43.0,3.87,460.0,1.0,2025-02-16 01:14:00
VMX-10188,VM-187,Hyderabad,Office,26-02-2025,16:55:00,P-100,Lays Classic,Snacks,13.07,170.0,166.0,4.0,2169.62,RP-013,Rahul,Working,15.0,UPI,2.4,20.0,3.93,273.0,1.0,2025-02-26 16:55:00
VMX-10189,VM-090,Mumbai,Office,02-07-2025,07:42:00,P-105,Dettol Wipe,Hygiene,34.39,163.0,144.0,19.0,4952.16,RP-010,Amit,Working,20.9,Card,4.8,50.0,4.4,444.0,0.0,2025-07-02 07:42:00
VMX-10190,VM-170,Delhi,College,23-02-2025,15:09:00,P-102,Bisleri Water,Drinks,94.33,176.0,169.0,7.0,15941.77,RP-008,Deepa,Low Power,12.5,Cash,4.5,85.0,3.56,221.0,1.0,2025-02-23 15:09:00
VMX-10191,VM-056,Delhi,College,29-06-2025,08:50:00,P-100,Lays Classic,Snacks,47.13,83.0,81.0,2.0,3817.53,RP-002,Kiran,Low Power,21.0,Cash,4.7,63.0,4.53,229.0,1.0,2025-06-29 08:50:00
VMX-10192,VM-038,Kolkata,College,26-04-2025,05:28:00,P-101,Pepsi Can,Drinks,126.03,167.0,147.0,20.0,18526.41,RP-010,Mahesh,Low Power,13.9,Cash,2.2,21.0,4.55,132.0,0.0,2025-04-26 05:28:00
VMX-10193,VM-221,Delhi,Mall,05-09-2025,22:01:00,P-108,Sprite Bottle,Drinks,141.86,43.0,33.0,10.0,4681.38,RP-020,Kiran,Working,10.8,UPI,2.6,24.0,2.64,333.0,1.0,2025-09-05 22:01:00
VMX-10194,VM-252,Bangalore,College,21-07-2025,18:35:00,P-104,Red Bull,Drinks,51.64,44.0,43.0,1.0,2220.52,RP-012,Mahesh,Low Power,11.3,Card,0.0,61.0,1.8,63.0,0.0,2025-07-21 18:35:00
VMX-10195,VM-204,Mumbai,Hospital,01-03-2025,09:50:00,P-102,Bisleri Water,Drinks,99.35,40.0,25.0,15.0,2483.75,RP-009,Ravi,Maintenance,18.2,Cash,3.1,48.0,2.48,278.0,0.0,2025-03-01 09:50:00
VMX-10196,VM-078,Kolkata,College,18-05-2025,18:03:00,P-104,Red Bull,Drinks,71.56,87.0,80.0,7.0,5724.8,RP-003,Deepa,Maintenance,16.2,Card,2.7,7.0,4.36,469.0,1.0,2025-05-18 18:03:00
VMX-10197,VM-041,Mumbai,College,01-05-2025,15:19:00,P-108,Sprite Bottle,Drinks,106.19,141.0,123.0,18.0,13061.37,RP-017,Rahul,Maintenance,22.0,Card,4.9,18.0,1.48,437.0,1.0,2025-05-01 15:19:00
VMX-10198,VM-217,Hyderabad,Hospital,09-04-2025,04:02:00,P-102,Bisleri Water,Drinks,142.87,62.0,56.0,6.0,8000.72,RP-007,Amit,Maintenance,13.9,Card,4.7,8.0,1.35,334.0,1.0,2025-04-09 04:02:00
VMX-10199,VM-268,Kolkata,Hospital,23-08-2025,00:50:00,P-108,Sprite Bottle,Drinks,55.66,90.0,74.0,16.0,4118.84,RP-004,Kiran,Working,12.2,Card,3.7,120.0,1.4,104.0,0.0,2025-08-23 00:50:00
VMX-10200,VM-249,Pune,Metro Station,16-05-2025,12:41:00,P-104,Red Bull,Drinks,131.45,108.0,95.0,13.0,12487.75,RP-016,Mahesh,Working,14.1,Cash,3.9,87.0,3.77,69.0,1.0,2025-05-16 12:41:00
VMX-10201,VM-173,Kolkata,Office,18-05-2025,11:01:00,P-105,Dettol Wipe,Hygiene,106.67,32.0,17.0,15.0,1813.39,RP-010,Anita,Low Power,22.9,Card,2.3,111.0,1.91,203.0,1.0,2025-05-18 11:01:00
VMX-10202,VM-109,Kolkata,Hospital,15-02-2025,06:28:00,P-105,Dettol Wipe,Hygiene,47.72,126.0,107.0,19.0,5106.04,RP-016,Fatima,Low Power,22.3,Card,4.4,8.0,2.24,309.0,1.0,2025-02-15 06:28:00
VMX-10203,VM-103,Kolkata,College,15-01-2025,05:12:00,P-102,Bisleri Water,Drinks,119.27,154.0,136.0,18.0,16220.72,RP-008,Mahesh,Low Power,10.8,UPI,4.1,35.0,2.47,287.0,1.0,2025-01-15 05:12:00
VMX-10204,VM-091,Kolkata,Hospital,08-09-2025,19:28:00,P-101,Pepsi Can,Drinks,105.36,81.0,70.0,11.0,7375.2,RP-019,Fatima,Low Power,15.2,UPI,4.2,88.0,1.36,64.0,1.0,2025-09-08 19:28:00
VMX-10205,VM-106,Chennai,Hospital,24-04-2025,20:14:00,P-100,Lays Classic,Snacks,32.81,166.0,160.0,6.0,5249.6,RP-017,Mahesh,Maintenance,10.1,Cash,3.9,76.0,4.2,164.0,1.0,2025-04-24 20:14:00
VMX-10206,VM-193,Kolkata,Office,21-05-2025,13:57:00,P-109,Doritos,Snacks,122.71,98.0,78.0,20.0,9571.38,RP-015,Anita,Working,17.0,Card,3.6,79.0,2.59,102.0,0.0,2025-05-21 13:57:00
VMX-10207,VM-056,Mumbai,College,25-05-2025,09:43:00,P-108,Sprite Bottle,Drinks,149.92,115.0,98.0,17.0,14692.16,RP-011,Anita,Maintenance,14.9,UPI,2.8,91.0,4.81,383.0,1.0,2025-05-25 09:43:00
VMX-10208,VM-072,Delhi,College,26-07-2025,21:20:00,P-103,Oreo Pack,Snacks,30.99,81.0,80.0,1.0,2479.2,RP-016,Anita,Unknown,23.6,UPI,3.2,4.0,3.33,342.0,0.0,2025-07-26 21:20:00
VMX-10209,VM-260,Chennai,Mall,01-09-2025,21:22:00,P-105,Dettol Wipe,Hygiene,111.72,76.0,59.0,17.0,6591.48,RP-018,Amit,Low Power,11.5,Cash,4.2,92.0,4.23,440.0,0.0,2025-09-01 21:22:00
VMX-10210,VM-158,Mumbai,Office,25-04-2025,23:55:00,P-105,Dettol Wipe,Hygiene,101.62,76.0,65.0,11.0,6605.3,RP-012,Anita,Maintenance,14.4,Cash,3.4,110.0,3.54,347.0,0.0,2025-04-25 23:55:00
VMX-10211,VM-212,Hyderabad,Mall,15-07-2025,16:19:00,P-107,Colgate Mini,Hygiene,134.52,148.0,145.0,3.0,19505.4,RP-005,Suresh,Low Power,16.1,Card,4.7,58.0,1.57,491.0,0.0,2025-07-15 16:19:00
VMX-10212,VM-003,Mumbai,Office,10-06-2025,20:03:00,P-101,Pepsi Can,Drinks,78.26,181.0,176.0,5.0,13773.76,RP-007,Amit,Maintenance,21.5,UPI,4.4,99.0,1.35,364.0,1.0,2025-06-10 20:03:00
VMX-10213,VM-103,Delhi,Office,03-01-2025,01:34:00,P-106,Snickers Bar,Snacks,66.48,142.0,130.0,12.0,8642.4,RP-001,Deepa,Maintenance,12.9,Card,2.0,93.0,2.0,405.0,1.0,2025-01-03 01:34:00
VMX-10214,VM-024,Chennai,Office,06-06-2025,05:04:00,P-104,Red Bull,Drinks,28.05,118.0,102.0,16.0,2861.1,RP-015,Fatima,Maintenance,17.9,UPI,4.7,17.0,2.37,300.0,1.0,2025-06-06 05:04:00
VMX-10215,VM-068,Bangalore,College,27-04-2025,07:46:00,P-103,Oreo Pack,Snacks,33.08,123.0,123.0,0.0,4068.84,RP-019,Fatima,Working,11.8,Card,4.0,4.0,2.5,377.0,1.0,2025-04-27 07:46:00
